project,clock_name,modality,cell_type,feature,coefficient,importance,rank,model_type
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4524,-0.5682316882740981,,27,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4545,-0.3693552462673272,,141,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4560,0.3741876646598875,,132,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4583,0.4715677149156015,,61,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4595,-0.4345920022899736,,85,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4597,-0.4436464449662156,,76,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4606,-0.4324547554541549,,89,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4611,0.4272471001436388,,95,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4612,0.7927350130903165,,10,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4624,-1.209485099072366,,1,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4641,-0.3733914325759986,,136,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4651,-0.5466850320841891,,38,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4652,-0.5327595753099569,,45,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4700,0.7640221745758661,,12,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4702,0.4859832028425142,,53,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4720,-0.4145921482311895,,106,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4732,0.3557277412524203,,153,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4760,-0.4214064680144976,,98,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4783,0.3573489493443467,,152,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4784,0.4344883028303571,,86,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4796,0.3679280833011706,,144,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4823,0.3321768716690161,,189,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4831,-1.2998152329946642,,0,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4834,-0.4154854224386199,,104,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4840,0.4158689131458663,,103,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4863,0.3492025184012919,,163,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_488,-0.3723610652021915,,137,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4882,0.3680513988776167,,143,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4884,0.3316940757539268,,191,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4894,-1.0870915095260203,,2,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4902,0.5493835332754906,,37,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4904,0.3514572672058695,,160,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4923,0.4395702517760764,,77,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4930,0.5590190142372037,,32,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4940,-0.370623317443474,,139,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4949,-0.4263482667432156,,96,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4951,0.5932774545364903,,21,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_498,-0.4594492933533949,,67,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4986,-0.4006133586936253,,116,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_4994,-0.4715181394173923,,62,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_538,0.3553355165926383,,154,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_585,0.4329867552073614,,88,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_627,-0.5550950395335983,,33,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_630,-0.6808730504389722,,18,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_650,-0.3515434024007838,,159,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_74,0.4578869139982353,,70,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_788,-0.3426355224896844,,170,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_789,0.3658546016636655,,146,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_808,0.3322037228442476,,187,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_860,0.4042359726469139,,113,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_916,-0.5595745645079274,,31,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_918,0.3387840229710259,,174,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_922,-0.9002425137604722,,5,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_933,0.5538101407739281,,34,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_958,-0.8011812226618495,,9,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_967,0.5122949331212874,,48,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_975,0.3789548507791382,,128,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_976,0.3431084551653519,,169,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Inhibitory,tile_993,-0.4798903625195206,,56,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1005,0.3132746064292992,,120,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1028,0.4864734672211185,,29,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1140,-0.3421852764972379,,93,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1151,-0.3809985161706119,,61,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1152,0.2863876306617048,,153,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1153,0.2666456829465151,,172,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1191,0.2535087063300746,,192,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1196,0.2565354783615274,,189,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1242,0.2740983715997253,,164,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1262,0.2614368562601888,,181,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1352,-0.3406160764827359,,96,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1353,0.5395188490485009,,20,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1363,-0.3470809216445964,,87,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1389,0.6255198169668156,,10,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1417,0.3250957781123012,,110,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1425,0.3426590768965807,,92,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1433,0.3607509950765579,,74,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1543,0.2622323175580174,,180,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1565,0.63069016375907,,9,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1617,0.2925879138994102,,147,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1626,0.3327638417543597,,103,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1666,-0.3034883299741958,,131,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1687,-0.7169327930615434,,6,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1703,-0.2684064123523547,,171,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1786,-0.3101291246432111,,124,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1820,-0.3188992705309711,,114,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1822,-0.2905433872912927,,150,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1891,-0.3887941328894486,,56,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1902,0.2527551903932901,,196,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1925,0.2933230763439655,,145,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_1978,-0.3366669019677052,,101,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2004,0.5668420772067907,,18,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2015,0.4579280790252856,,36,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2064,-0.2779655631564068,,161,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2072,-0.5148464067374298,,25,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2080,0.524796004794561,,23,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2134,-0.3164122943584988,,118,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2157,0.5850126492090311,,14,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2167,-0.3006259925785139,,136,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2168,-0.3047552051738533,,129,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_217,0.2780797160075238,,160,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2194,-0.3303730936624014,,106,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2293,0.2559080492232543,,190,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2316,0.4604423649467314,,35,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2399,0.2934243331083637,,144,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2413,0.2973968123147039,,141,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2418,-0.7873069701546159,,4,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2444,0.3475979112219738,,86,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2450,0.4312067638369933,,42,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2544,-0.2533197915187516,,193,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2609,0.3869139429148628,,57,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2614,-0.3352295238131394,,102,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2664,0.320251247834438,,112,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2674,0.2582704326944146,,185,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2686,-0.3513584840711105,,80,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2703,-0.442376006384441,,40,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2718,-0.4160931878198171,,46,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2720,-0.3454627536811698,,89,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2732,0.3614157148395389,,73,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2741,0.3046412599585896,,130,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2772,0.3716330891042602,,66,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_279,-0.3073419223348454,,126,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2883,0.4617031671027213,,34,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2885,-0.3664136664328777,,70,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_2931,0.254013010255199,,191,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3039,0.3185086899010479,,115,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3056,-0.2586041150891571,,184,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3059,-0.2857520368311152,,154,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3101,0.4003689244919638,,52,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3104,-0.4649035500631267,,33,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3149,0.2689947881995423,,170,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3185,0.2758646004777821,,163,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3194,0.3117537073715005,,121,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3196,0.3601183542315166,,76,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3217,0.2530380065147397,,194,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3226,0.3149994560879048,,119,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3235,0.2568663089990342,,188,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3268,-0.3696521001156913,,67,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3316,-0.4030055473003334,,51,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3334,-0.3595868738973799,,77,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3371,0.263636473452929,,176,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3388,-0.449603780319237,,39,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3420,-0.2921197290288067,,148,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3421,0.2798841113611579,,157,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3434,-0.6245498554143777,,11,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3439,0.3103811487453329,,123,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3442,0.4691259214715379,,32,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3456,1.131325427445596,,1,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3471,1.3149568539449046,,0,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3488,0.5811769083289979,,16,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3518,-0.2990723383304588,,139,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3556,0.9358613138654592,,3,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3576,0.7502719681342291,,5,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3589,-0.4084032711333981,,50,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3605,0.5359164345969272,,22,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3607,0.2625317330249838,,179,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3621,-0.2707063143364983,,169,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3633,0.384800634674397,,59,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3672,-0.3031922015653634,,133,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3687,-0.4822434834059031,,31,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3730,0.2732201914402682,,165,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3731,0.3622570615393202,,72,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3759,-0.4195169452827025,,44,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3790,0.3374661493745446,,97,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3798,-0.3326724466012662,,104,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3822,-0.3031779575826137,,134,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3832,-0.4203258612081591,,43,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3833,0.5482682714560245,,19,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3843,-0.2770280189607134,,162,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3845,-0.2643442140518356,,174,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3866,-0.2642711042662261,,175,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3895,0.2871626454223493,,152,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3915,-0.5923135623067883,,13,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3935,0.3496649547704852,,82,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3946,-0.3260114896476653,,109,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3987,-0.3435593451906675,,91,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_3991,-0.347798195331128,,85,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4002,-0.2890916546531474,,151,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4022,0.3225191748595631,,111,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4035,-0.5687949155302174,,17,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4036,-0.3541911639079772,,78,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4082,-0.4151342825140703,,47,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4090,0.5846032476418278,,15,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4098,-0.2571297016418177,,187,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4111,-0.2926680952222549,,146,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4120,0.26045033220765,,182,RidgeCV
pfc_to_hippocampus,pfc_to_hip_tile_zscore_NR2F2inh_clock,ATAC,Microglia,tile_4129,-0.3055235518835673,,128,RidgeCV
