project,clock_name,modality,cell_type,feature,coefficient,importance,rank,model_type
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_180729,0.1020632030316124,,123,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_182271,-0.1093719012617319,,85,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_183015,0.0937608880010937,,175,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_184063,-0.1482928456576026,,19,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_184459,-0.1199173755042998,,53,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_186146,-0.2120961763041602,,1,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_186488,0.0979784215311159,,145,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_186831,-0.0995338566731302,,137,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_188048,0.1066217189854992,,98,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_188248,0.1369602757389794,,31,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_188262,0.1260582637715443,,44,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_188722,0.1420683046562947,,22,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_188728,-0.1315972780100029,,39,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_189402,-0.0959191841564336,,155,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_190146,-0.093243209809254,,183,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_194138,-0.1076695093745192,,92,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_197187,0.092129012994059,,199,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_199269,-0.0927216409292971,,191,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_199493,-0.0976519833934569,,147,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_199494,-0.0967037350641872,,152,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_202358,-0.0948481785339016,,165,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_203355,-0.1256434722432162,,46,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_205372,0.0955715062825687,,159,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_205373,0.1022186342409857,,122,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_206747,0.0944099740416655,,167,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_208131,0.0936757705506994,,178,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_208328,0.0979880383344194,,144,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_208358,0.1079156301959334,,88,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_21458,0.0989054767713343,,139,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_215168,0.0958547224503702,,158,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_215646,-0.0921309175277864,,198,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_216933,0.1115249887493376,,77,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_22000,-0.1075115432497323,,93,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_222042,-0.1315320406116265,,41,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_222677,-0.1033687472944444,,116,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_225342,-0.0936979871876905,,176,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_229999,-0.117819424378443,,59,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_230874,0.1368623544949308,,33,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_230928,0.1624729408446956,,10,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_230931,0.1486337998517075,,18,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_232584,-0.106836252963615,,96,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_234881,-0.1046849112733754,,109,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_234951,-0.1245431059894865,,48,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_240374,0.0925780364738272,,192,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_250310,-0.1029274314887375,,119,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_251712,-0.1279413248543589,,43,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_252776,0.0984868958834394,,143,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_258500,-0.1357784000866972,,35,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_258599,0.1015306257176231,,127,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_262032,0.1003225172679424,,131,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_262787,-0.1019355207064239,,124,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_272671,-0.1160280433314241,,65,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_277257,-0.0965618128928027,,153,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_278405,-0.0935841168736738,,179,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_281024,0.1125543118947084,,73,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_284824,0.1016121105381668,,126,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_291121,-0.1149740160632104,,67,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_292625,-0.151798160679707,,15,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_293230,0.1093406432613684,,86,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_294323,-0.1595492016917291,,12,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_294413,-0.1023265319592422,,120,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_296004,0.104508074608239,,111,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_2962,-0.0948931576255495,,163,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_300396,-0.105165661045457,,104,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_302483,0.1051590051749672,,105,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_303615,0.0995768065853895,,136,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_304481,0.1007964372677288,,130,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_304484,0.1400352504425399,,25,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_308496,0.1098903358771825,,84,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_314157,-0.1077436515558158,,91,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_314173,-0.1230203706780808,,49,RidgeCV
