project,clock_name,modality,cell_type,feature,coefficient,importance,rank,model_type
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_37921,0.353681167247089,,82,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_38178,0.3606512673362049,,74,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_38228,-0.3160375931451609,,160,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_38554,0.3538478500248332,,81,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_39114,-0.3710575912834001,,65,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_39402,0.3298072211021263,,124,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_3943,-0.3874793606464519,,53,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_39773,0.3349991051637167,,112,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_39836,0.3219980540144457,,144,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_39907,0.3555849468141227,,78,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_39911,0.333913032555967,,116,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_40033,0.4427267144668106,,24,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_40309,0.3205584596168265,,151,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_41149,-0.3111949716962789,,174,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_41464,0.3048652813676639,,194,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_4200,-0.4670548241356961,,17,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_42185,-0.3053829288550168,,192,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_42734,-0.3075009125575627,,184,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_43321,-0.3775415585058841,,60,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_43396,-0.3154194674397306,,162,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_4387,0.4252632214363474,,32,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_4402,0.3142323073105516,,166,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_4474,0.4349696051259626,,30,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_4616,-0.3221705939638973,,143,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_4913,-0.3287027171509239,,128,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_5012,0.3057649649726049,,189,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_5226,0.6161213177748553,,5,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_6053,-0.3272049274051652,,130,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_6262,-0.4405653001161564,,25,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_6266,-0.6835224146107595,,2,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_6267,-0.4232320587930887,,34,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_6883,0.3639700388690337,,70,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_6887,0.3293468337093064,,127,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_6914,-0.3054076593570006,,191,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_6919,0.3254138059475849,,133,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_6990,-0.3163043324611185,,159,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_7069,0.4148030142213555,,38,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_7648,0.3340665451997368,,115,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_7675,-0.3244039087791033,,139,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_8111,-0.5379676406973877,,8,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_8213,0.3249801720893533,,135,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_8220,-0.3815524533280948,,57,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_8234,-0.3931782160619849,,50,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_8374,0.3334179380104459,,117,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_8473,-0.3112545817932597,,173,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_859,0.306789603823182,,186,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_965,0.303470769719978,,198,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_9761,-0.3458112249463989,,92,RidgeCV
pfc_to_retinal,pfc_allcell_to_retinal_ridge_clock,ATAC,All-cells,tile_9765,-0.3426891112741353,,96,RidgeCV
